degree_id,roi_score,estimated_payback_months,demand_score,future_outlook_score,ai_disruption_risk,methodology_version,rationale,source_names,assessed_at,updated_at
8654227e-0883-4d82-9171-b9b6225b5079,92,69,86,54,52,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
4841eaf0-3eab-4f87-a6a8-5fefde41bb19,85,36,63,75,81,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
80f8f69d-c9ff-47fc-8b7b-60805aff5ff1,59,30,80,69,45,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
766df225-95d6-4451-a3a0-844de46f143e,67,59,51,72,43,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
e5977c66-cea6-4e1c-be5b-539c16b63b7f,85,26,64,70,44,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
bf575746-0944-45aa-a44e-4575bc090564,81,51,70,73,79,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
8e783cb9-b674-4bb7-9e63-1f64908797e1,71,46,65,66,32,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
52ecb7f8-b5c1-4898-a4d9-e6b7e085bc30,63,65,68,79,19,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
a8e89dc2-856d-49f7-a1a5-9044beaef1a2,65,55,90,64,45,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
9dca3382-f88a-4658-9d36-6f38e58f869a,57,69,55,67,83,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
383e4044-70bc-428f-bd8e-034dc4ae311c,91,63,82,61,64,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
f0df6aba-cc24-408c-a04d-1736383450e4,71,19,59,65,37,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
5598bf45-8426-41c3-b30a-34363b555b1c,62,41,92,82,50,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
2c26707e-eeb1-4272-b49b-cdece33fd222,54,20,88,73,65,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
1377145d-cfb1-4754-8b02-fce2716b7c7e,54,47,94,93,60,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
110cbc64-423c-4a79-a2c4-41b57d564387,71,70,78,86,78,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
8aa5c8f7-b160-4807-a505-50106f2da71a,85,22,95,56,44,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
5f9e7f63-96be-408d-9411-3c541250c1a7,48,65,53,79,33,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
f308712f-f71d-4a9d-b950-a27dca30d66a,90,39,81,75,63,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
9fa7247f-e14d-40d5-8839-3b3d780ae543,70,20,74,67,47,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
d0b69d60-d99d-478d-b016-c3c449b4d699,53,21,51,76,45,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
f6cdf5c4-7fdc-4acf-a22d-72a3ce1838d8,75,44,69,71,84,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
0a858985-8ebb-4bec-bf16-41adc47bb338,86,63,69,61,78,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
3f53a443-c0cf-426a-a592-85228255bbad,73,34,77,79,49,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
8d6fd53e-fd2f-4336-85b5-75b4ac4087fe,74,53,87,71,71,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
86e0c196-4c6d-49d0-a202-6a50659078fa,86,21,78,52,62,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
e233bf25-b37b-45e2-ab57-3e0e43ea634a,53,35,88,83,58,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
4a5a2b48-de92-44a0-952d-df41cda4e300,70,39,72,86,32,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
914b872e-d0a4-4668-be9f-df9faf20647f,54,64,92,72,83,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
f96c8b36-eb01-4cce-87df-bf4700ff80ec,57,64,50,76,81,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
8bf58c37-8612-4e47-8c81-c25602c84929,56,27,59,95,29,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
761020c3-64c0-4f78-a877-9ae9c0a10a67,65,54,57,76,75,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
94b92a4b-a43d-4253-a772-b252924a7210,87,67,66,75,23,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
74056929-3b9e-4645-96db-c8bd836e4576,82,68,50,75,76,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
fed604ab-fef3-4a6c-9f75-5e2b835d6853,59,45,95,85,36,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
528f18df-36a5-4ebf-9837-01cb7c77ad1f,56,31,87,89,31,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
c18b8ef5-40bb-45ec-af7b-28938db54026,81,71,92,92,51,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
66c32588-a6ea-4779-9b71-25fc4b06390f,48,35,80,91,41,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
c2c8f5fb-7cdb-438f-a844-4d5e7d93887a,55,41,53,52,24,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
ddb8fb5a-8cb9-4dd6-84d5-8e5f6e7444e2,76,53,60,90,71,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
d9d88838-c3d9-46a1-bfa7-e98b3895718a,78,38,72,53,35,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
6ff77134-c199-480a-80e1-c90497b5e326,57,19,52,91,56,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
ce9f455b-9410-4ca0-bef3-211501f6006e,58,59,53,91,75,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
ad1488be-f404-4f39-b50e-877bc23c1280,70,50,86,84,80,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
c4951eea-e6ce-4fad-802d-9aa979528a04,68,62,84,86,28,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
db7793ba-01b0-4893-94f6-56b7331cdab3,61,34,83,65,67,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
b51e0d96-d8c0-4801-ba0f-296a9fca2ad5,85,61,73,60,73,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
2da01c40-da5b-44e6-b440-e8ea96e43271,85,54,85,88,71,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
8514e09a-3b5f-44a6-9d65-ee6f2a2577ce,54,71,64,80,74,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
e47951f0-c273-4551-b90c-e4040f67412a,50,62,65,95,78,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
52f2ee6d-3bb0-4b06-8a0b-484a1018685d,57,70,51,91,69,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
43a27d3c-30b9-4bde-8355-0e26de8d4b5d,54,58,50,63,51,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
5a195a06-d083-423a-80e6-82a2f5936ad2,90,46,94,93,19,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
0de05bd0-7724-443e-9949-151d2a64cdc0,88,58,56,54,32,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
