id,career_id,responsibility,display_order
535d9beb-f3a9-420d-bff4-83d9339a8e85,64e3ec85-5194-43d1-a19a-ef11c59d7953,Develops and sells real estate projects.,1
213cd5cb-9697-4227-9d52-5d0d267baca6,4858c611-7789-4246-b13f-7eaf526ea41c,Invests in real estate assets.,1
b3119972-deb1-4aa1-bf6f-689ca8e41bc4,7c9751b7-4dec-4d35-b2b9-7cf63af7047c,Greets visitors and manages front desk.,1
65337af3-94ee-4fc0-8e76-a4244c1f772b,f3b505b7-2047-4016-9869-a1a6532e7064,Sources and hires talent.,1
9cba7167-825e-475a-a5ae-1e2e88e52ce8,ef1852cf-9e9c-4fef-8e91-60460d54701f,Officiates sports matches.,1
be901e9a-e21b-4590-8879-3a08e0c19c26,b92d9833-28a0-4462-844e-8fcca080305d,Supports refugee resettlement.,1
21bd89a8-3bba-4738-a859-5fe88b8f0be4,1cc71041-b918-435f-9ea1-77213a92c49a,Builds regulatory tech.,1
5d1a3de5-714e-4a12-a79e-22db1049a68c,209d4816-d03e-4101-a438-b7cf9109c1f4,Creates three-dimensional art.,1
555596a8-982f-4878-9acc-8a7a823f245c,e031ad3a-d189-486a-b2b8-9d29f3ba8ce6,Manages medical regulatory submissions.,1
acf39667-1ab1-45ad-aea5-2d91976ca696,3e409de4-2c04-489f-8e70-a13e4044df27,Helps clients recover from disability.,1
c620aeb6-53eb-4475-9cd1-2ace802de245,a0c2b26f-31a9-4e9b-a0a4-02e65757c82f,Practices Reiki energy healing.,1
d55fcd0d-7ded-485f-bc5d-ce077c871ae8,9db81664-408f-40d6-b8d8-b92bc5c125cd,Analyzes reinsurance contracts.,1
b77eaf6e-bbb8-454c-baf2-0e27f86f6c39,82df6012-1723-4006-b0c4-b5a8d4053ef2,Advises companies on distributed work.,1
c57e35e3-e6ec-44f6-b540-15a4a7c48d93,0e497968-5ad3-4bab-86f9-f4f4f30dfc67,"Designs solar, wind and clean energy systems.",1
02b32add-2465-4125-b3da-c85c85730390,0beb6261-75d6-4263-b1cf-b8207868909a,Supports academic research.,1
44169886-ba5c-468c-83f2-af2721323ae2,7ab47045-1818-4721-95c2-716e7fe30caa,Bridges research and engineering.,1
614b2afa-3aed-42f3-9b70-171fbe252f3d,62a50770-9622-4694-8396-edf5f13cc98c,Conducts academic or applied research.,1
caf213be-4c6b-4649-bd1b-3527a368d629,3b4c5ffa-4583-44e2-907d-621723f28a8d,Runs resort operations.,1
faa116b2-92db-4cd2-8526-747f3c654b64,a5bff769-4387-49a5-b9a4-6fae68aa900a,Runs day-to-day restaurant operations.,1
17c65fdd-976b-4940-9b84-f5dc134bac07,b3c77f36-8fe3-4705-b75a-c5c7ca932780,Owns and operates restaurants.,1
43385fef-7fa6-409a-a7d5-a7822fb55975,3cadfdeb-c3e4-487b-b914-91ac9620c843,Provides banking to retail customers.,1
615214a4-2a7d-4fea-aa18-f38b3131a285,477885ac-0db8-4216-9df2-ae2d3f0fdebb,Runs a retail store.,1
890e163b-ce9c-4b08-b49a-0de41319e7f2,b8e97ca7-54c3-4158-a1d4-518b1061c984,Optimizes go-to-market operations.,1
b30c2195-f416-4405-8a93-77d3fb575ce1,748c3464-65a2-4d93-abad-cb219653bb13,Identifies and mitigates financial risks.,1
e9081d46-d05d-4dc5-8e81-1865684dff50,4b73a293-ec98-4fa8-9d53-de6c1a8a5b22,Guides whitewater rafting.,1
d2bc7931-7115-4f9f-b5d2-6ae9a3011a53,caff7afd-acc0-4dc7-a058-57cc828d72c2,Builds automated investment advisors.,1
f4b670d7-ba27-4758-917a-37ef731376f0,4b78b667-c600-4968-8df5-7bdcdefce86c,Designs and programs robots for industry and consumer use.,1
e2cb656e-34ed-4fb7-937f-70621aabea20,4fea9c7d-fbf9-41d0-b87d-a6663f889a49,Installs and repairs roofs.,1
1ca93dc2-332d-44d9-a78c-d5994a84ba66,449edd83-725e-4c05-b369-779e6013f970,Builds web apps with Rails.,1
4aa41c37-abc1-42bc-ba44-5fbcce719946,4cb7dfe3-ed1b-4cca-aced-ec56b1173c14,Builds applications in Rust.,1
9d095162-e3a9-41ee-8e6c-0bcf78b810f1,98052a00-3ef7-4d2a-863f-66f10bd8e008,Ensures workplace safety.,1
595037c0-b1b0-48d7-8494-3fb2e45c8d02,8c2e8a4c-8f43-494a-b300-9beb6a5a8f06,Generates and qualifies sales leads.,1
b2a19fe3-9b3a-4466-9f8c-21a1827c9661,142ee715-9e9a-4270-a342-7e57029dd897,Leads sales teams to hit revenue targets.,1
f9984636-9ce6-4021-a61c-cdc7fcd78efe,c5cc5edf-8313-4231-9416-fb2884355d95,Supports sales execution.,1
3f28d799-8b3f-4ae3-9fd1-c270e15de427,8915bb5b-8524-4a56-9a47-d667364452ef,Administers Salesforce CRM.,1
a655a752-c4b1-4ad4-9e59-c87ac89b250e,bbe7986a-dc5d-4cc3-950e-9d49fad60152,Develops on the Salesforce platform.,1
4cedfe45-87f8-4530-96ba-2d133b0aa963,0b093488-b196-4935-adde-cd390ae73ab4,Owns and operates a beauty salon.,1
a88710e3-fd0b-43fa-b59c-a14db63dced4,68878a2c-fc74-4c1f-9b4a-34d5f177c8ac,Designs sanitation systems.,1
3c95fa64-6317-47fd-9662-9a58e9b5c4d5,1674e4eb-5dbd-492a-851a-c322c371fe69,Develops in SAP's ABAP language.,1
b4df8322-f464-420c-82c4-5fcd92bb5764,a457a0db-f9bc-4616-9959-5bab02eecb71,Implements SAP enterprise software.,1
ad344ef8-d075-4105-8217-60ed8189cda9,6c4febc3-3f9b-4054-ae00-c2be167869fd,Designs and operates satellites.,1
49f8650b-c8da-4f31-ad3a-4f08e8c756b8,6bbfa047-6f78-462a-b95d-beeda0818622,Manages scholarship programs.,1
e7914557-aa5c-4f3f-8ff4-1fd458cc09af,d060d253-edc9-4e73-b61d-ac6f4c9891ed,Manages school operations.,1
4f083fba-2dab-412d-84cb-730739d59dc7,5fc57ffe-a0ff-429d-87da-325ec153fd38,Provides counseling in schools.,1
f894c1da-36d9-4d10-a78b-d84186c386ec,f53b1d4f-05f7-48e7-b03c-dac116e48dfe,Provides health services in schools.,1
09b8e854-a6f3-4a1e-93df-7ceeb7cc12c5,cee00d2b-0293-4fdd-9cf0-db47049049d2,Leads and manages a school.,1
be111b59-c2b0-4656-89c1-86aff7c41360,34da0d12-45cd-46a0-9d60-bba2e61fcaa1,Explains science to the public.,1
84d09d78-80d3-4ef7-9280-5cd4da6ba15f,b4f7dce4-6aab-4512-9f61-7a632044211e,Facilitates agile teams and removes blockers.,1
ecb7f8f3-1656-4b71-8bfd-4a7faaae8696,63231bfe-6a60-46f1-8b30-4bb71b95e95c,Teaches middle and high school students.,1
eeb04829-e7ef-471d-8a0a-6f01040fa298,c6627656-3ca6-461d-ae80-22a19ea4bf21,Builds defensive security tooling and infrastructure.,1
a75ce7c6-9bc7-4775-8acc-1677e14164f3,92bbf249-0516-4f70-8fc2-826715e33c4c,Studies earthquakes.,1
54aa86c6-6f77-4efb-8545-9253c7536f6f,da6faa95-5b5b-4b4d-a91c-84a6bb549eef,Senior IC building advanced ML systems.,1
dddbf51a-6811-4e49-b162-15f03ab84a51,dc9c06f7-637a-4dbf-aa78-7d7e943e1f1d,Senior IC building complex software systems.,1
7a969688-aeb5-47ad-8ea9-d0e13d51a51b,97d2779b-a6fb-4379-b74b-3e5762d5549e,Optimizes websites for search engine visibility.,1
0712f2c6-be2a-44b2-807e-bb7eb71fc3bc,446eb79a-152c-4dfb-a8ae-5ae7e6a1c550,Develops on ServiceNow platform.,1
0fb2019b-3d32-4d8f-9668-3f8127ffea2e,a43eb17f-86ff-489b-8afc-71f8fd366c4f,Designs sets for film and theater.,1
d9ee1bfa-1dfb-47e7-84d5-e4ea4470f50d,c54039cb-7b07-4db5-93a3-7879e9ceec05,Builds Sharepoint solutions.,1
f10bba1c-678a-4a12-a124-685c6e65b1be,ab450a2a-c64f-4520-b281-8fa2ec82fbcc,Commands ships at sea.,1
474a6261-dd30-4a49-a3ee-4623d676efb9,d34a1428-44bf-4bd8-8488-34ecce726154,Translates between sign and spoken language.,1
845d33d6-be8a-4969-abb2-fa04c04fa5d4,0ba5e410-8738-4ab9-8712-bd4d8fec3661,Performs vocals across genres.,1
19b5b9fe-c5f4-4b2b-95e8-aa4d9e4a1a6c,67b0c520-10f4-44cd-afa1-56d78204f88e,"Ensures uptime, scalability and observability of production systems.",1
e7917152-01f5-4182-9e82-eea0d17be292,6bb86c62-2ade-4e28-8800-98bb982cf323,Teaches skiing.,1
d142dda5-5bc8-4671-a22f-1df152b2f489,66f7a9e0-7c4c-4184-9f2d-b64b0ae873a7,Builds sleep technology.,1
4a919a41-2de7-4f71-83f1-2450c8101f9d,c1c2ff21-86b9-4099-9b05-e14b663415e4,Conducts sleep studies.,1
60545f4f-3be4-4f53-a964-91ab5c883bd1,9652d388-d182-41a1-a667-37df74145450,Plans technology-enabled urban infrastructure.,1
f10b4c38-5e3b-4da6-8520-62efa1cc4b64,a73c96bb-4988-4419-b9ba-5cad3b2906d7,Builds smart home systems.,1
72793795-9df5-4be8-a5f3-db41f09f2bf3,fc6cbe05-282d-46d3-9b07-f703c773b6a3,Monitors security operations centers.,1
583cd1a0-cc92-4575-8f87-2dc839e8890c,c177520b-3e6c-4a13-bc99-ed3c539236c1,Manages presence across social platforms.,1
02f43569-5d59-469e-9bda-e94899e51366,ae6d781e-39ee-413a-8844-96c36e9eb0c4,Helps people overcome social challenges.,1
62649651-0b59-4baa-978c-b7785d9359ac,14c457c6-4c12-4d96-87a2-5f302018464b,Studies social behavior and institutions.,1
15da56fd-e1f7-4f7d-8688-b19f581d8f04,64b1d8f2-30eb-414c-9562-428ade39685c,"Builds and maintains software applications across web, mobile and backend systems.",1
cb5b6e5d-0fe4-43e1-8f82-2d4778ab240a,46cdd751-b752-4484-a8a4-73c103803411,Studies soil composition and use.,1
4bbb857b-cffc-4673-8c1d-153274e672ac,c3a0f57b-7e74-4abb-bac8-ea56ecefe1aa,Installs and maintains solar systems.,1
a1f4b4ce-4b81-4d20-b124-7733964819b5,de65b6ce-26cc-4d62-a9f6-851b14fa06bf,Serves in the armed forces.,1
efd678b5-6eb4-4b23-89db-bcd96a9cd0f1,7a20acf2-03ca-4c35-8cd2-510e4cb5f1b4,Writes Ethereum smart contracts.,1
4a88a7c7-0ad1-42e2-a464-25b65332660f,2e5d9423-feee-450b-aeaf-a34a7ff4c63c,Designs end-to-end technical solutions for clients.,1
f48c8e6f-0885-4321-99ce-17ada5445871,c16c6097-27ab-499d-a110-1ff57516894d,Technical seller and customer architect.,1
bc89077b-283a-4425-9b77-997f2474e95a,02dc58fe-7a8d-4191-99f4-bdf69ff23c89,Expert in wine selection and pairing.,1
c2962485-3ad1-4e08-9b5e-a83a7df1f414,6ecdcc96-8e8e-41a7-b4d6-15bb40839da3,Records and mixes audio.,1
f00fc268-f2b6-462a-9536-45ecb912b9ca,16a7e439-ca0f-4531-8337-6260beb28993,Second-in-command in a professional kitchen.,1
acb31271-316f-4199-8213-0e5d2b43c275,b45d6e6e-fa8c-46d1-bc0d-231cad51c5ca,Runs day spa operations.,1
7b7ffe01-e3e5-47dd-b188-b6afb23ca566,58fd5d1d-4278-4307-8b8e-8838ebf6f884,Researches space exploration.,1
d97cb677-dd26-4dac-92bf-2a83565619ba,fd814a9e-83f6-4b63-bb00-31b6b6db5a61,Coordinates space tourism trips.,1
9d296f17-d9e4-4c4a-b5d2-14cb16d7a004,0e7e1478-14eb-4f5e-851a-82904f07ed70,Teaches students with special needs.,1
067c53d2-3c3d-467b-82d9-141fbfa71111,b666d26c-ab9b-4f6b-98ec-ff7d88c9319e,Treats speech and swallowing disorders.,1
8389d11c-af23-40b5-b73e-042dc7e1d1cc,15ae3bb8-70cd-497b-bba3-1850d2d4ba10,Treats speech and communication disorders.,1
5dad3eca-195d-4675-a742-2c285cb18513,90cafdf0-9c64-4d2d-b8a1-dbe32e012560,Writes speeches for leaders.,1
704f0d3a-3f3c-4d39-86b2-3653d931cc62,e5cfe59e-cb50-411b-af02-fba2c1cb4f87,Represents athletes commercially.,1
a47667a8-6cd9-4f7a-8771-409a67e9f2c9,f4ca0ca1-9739-4b36-9f41-6e6ccb332bd2,Analyzes performance using data and video.,1
0b64fab8-78b3-402a-ba3a-710ef7f7b399,67e66e2e-b0ea-43c5-b8a8-6006956e9e9d,Trains athletes and teams.,1
a1bfa393-d195-4f0d-9699-b555c016d071,a6dfb5d3-b52e-4ecd-92dc-02f0156c63c7,Commentates live sports.,1
25b24934-27c0-4dbf-afdf-9815704312fc,2fe6797c-a1ce-410e-b4f8-e838966a3b12,Reports on sports for media.,1
74715e18-2ef3-449a-b817-855ce7424f04,c65da93b-e765-4ee6-b01d-16b2a261b3fb,Designs diets for athletes.,1
6637e08b-ad1d-40dd-abb4-d6cdc096b2e1,0a83861c-3dc1-47cb-b763-b01e894c4714,Treats sports injuries.,1
5ff115d7-8b31-460d-9aa0-6d84f8cd6225,78322c8d-35cf-46f6-b1a0-b8603831603c,Senior IC leading cross-team technical work.,1
0eae4b91-3370-4983-ac2c-5b7058905cd3,0f5f4906-b3a9-46a8-a550-f31b94f7657c,Manages live theater productions.,1
99605a1b-1a51-4b9a-88e2-ee5a1fef96ed,1a400d9e-d2ce-48e9-9574-10f5d3870945,Performs comedy live to audiences.,1
d78db970-420d-4a75-9b9a-31f5e5f08ff1,b88f96ba-efc3-4308-aac1-5f99e7e3870c,Analyzes data using statistical methods.,1
63660494-2f71-4d6f-a853-105412bd6300,94225a29-710b-44a4-9927-820675b52778,Researches stem cell applications.,1
00ddbdbf-4fc1-438c-8887-2fbf0bfc5913,17b8224e-0b2e-46ae-a8e0-26e8003c1c42,Teaches science and tech subjects.,1
938f3afa-6830-4b79-bec1-3f5a0d86fa70,e7a21b36-f4c1-47f1-8aa4-0b21575bb0dc,Creates STEM video content.,1
87fb9b08-36dc-4351-b653-c52fa239b564,21de4c58-9172-4020-b0cf-356580bf9757,Trades stocks for profit.,1
9abc8896-0202-4072-bbd7-2a6570995554,90f020d2-379c-464c-9743-36e200cad95f,Advises executives on growth and competitive strategy.,1
6c7c6c6c-e9be-46d2-8ff2-b947a00775d9,2ea62876-8643-4c9a-be59-39d8c6b7bf4d,Designs structural systems for buildings.,1
6b6a997e-ad3d-40a7-bf2d-1d01d2fc6f3d,42c7477b-2102-40b6-b6a6-87d578e144e7,Manages study abroad programs.,1
acc594b1-b19b-4519-a5d0-7ad648360e3c,4ce1df4a-f5cf-4e49-bd77-decaf7d81792,Serves on submarines.,1
862d0362-7d38-4696-9468-e23551aa0db2,f0885e1a-de16-4bd1-9714-e2e567314986,Supports addiction recovery.,1
0e26106a-ff6d-420a-9249-6b4f8bbfa6d2,e907384b-0a09-47dc-80d5-2289bbb07803,Optimizes flow of goods end-to-end.,1
cd5bec8d-5693-4db2-ab32-352b3646af05,58f4229b-9b18-4132-b6a8-d8714dd361c5,Teaches surfing.,1
bcf194e3-d23a-4922-864f-9aebc73f6c93,3cc46b33-4372-4ed1-a3be-c2c10ce5aa8d,Performs surgical procedures.,1
07b8ef39-b1cf-4175-85df-223fd5b80a02,d99c14e1-1477-4d20-819c-cd3a4c491036,Assists during surgery.,1
77b8f78c-91ef-4fb7-a624-ecbe7c4739b1,073bc8dd-44f2-47c5-b14b-5fb8b16692bd,Measures and maps land for construction.,1
fc29776c-db7d-4205-bd5b-fef2214dc82d,5f22398f-706c-4caf-899a-0d87a5dc2082,Advises on sustainability strategy.,1
0d39352c-b83d-47ae-8220-1ef3c155398e,f80e9aa9-2311-4fd4-91df-8294f531230a,Leads corporate environmental strategy.,1
5dee39df-e8d3-4700-be3b-944d0fdbe63b,2d567333-f291-45ed-b607-595ed73b5cd9,Engineers biological systems.,1
e1bcf762-3feb-4383-98ea-6d7d47b04b0d,9d379fd4-e314-4753-8576-0a437e5a7104,Creates synthetic media content.,1
7b893d57-5b05-4051-8816-ebc9040aff6f,9d984a08-c761-4d07-9e2b-702b3233d0ef,"Maintains servers, OS and IT infrastructure.",1
a37655ea-2930-4be9-bb03-82d389c611f2,2336ab47-1a73-4981-8f86-2fb3419823a0,Builds Tableau analytics.,1
a925ae22-8504-4b13-9dcf-b55c2cf0674d,af4f3357-0efc-4509-86f7-bd33fa9bb048,Custom-makes and alters clothing.,1
45340fbb-8fc9-4ec8-94bf-e72c849542fb,7f938093-db98-4024-bf3f-1d149d898e7b,Leads recruiting strategy and team.,1
d947673a-76e7-419a-8496-b9c2e8e1a87d,9bf8d867-5311-4ebd-a0ae-f0702e630e4e,Provides tarot card readings.,1
01226f27-7e55-4176-84ec-bd4799fb124c,7e3965f1-4cc0-437d-b7ea-7160729e19f2,Creates tattoo art on clients.,1
7c5f175a-e3fe-4290-a006-9cdeb89dbae9,a513de3f-da29-4589-b496-92b63bf53937,Advises clients on tax planning and compliance.,1
ddeb5175-e359-4607-8c96-f476a16dd982,0325c226-1c13-475d-8452-262dcb59bce1,Specializes in tax law and disputes.,1
ac277dc1-c90c-4953-aae7-a231c9ffbe05,613ff985-5d0a-43d6-8d9e-580a9eb150e0,Administers tax collection.,1
aee534cf-577b-47ab-8ced-bcf5693fd7ed,c8eebc3a-dc31-4ee3-a44f-8a00b6867ba8,Expert in tea preparation.,1
e0cd9fd2-0182-48ae-85e8-4390b3b9bfbc,4da09946-a50a-4341-8995-4dbb8654c78c,Manages products with deep technical complexity.,1
0805bd49-2ffa-4db2-8e33-0b08f67ad001,bb79fa74-4b6d-4355-93de-b751fcd0d8bb,Drives complex cross-team technical programs.,1
99fa1dcf-9e58-4daa-8708-af2d14e46b4a,11da153e-aaa1-4d0e-b65a-c578d0e747c1,Recruits engineers and technical talent.,1
7e2094b9-e4ad-4894-a023-4a50fe171b49,e93c159f-4323-4992-82b7-16967ce87472,Documents technical products and systems.,1
3fde1e6c-8d41-4817-810b-59915574ce0a,7e8135ae-bb44-4b4e-8d57-2f2eba4dc2d7,Documents APIs and developer tools.,1
b3314d71-e711-41c8-aaa6-3433dc29f638,ff7ad599-2872-4316-85e4-a71a7bac6062,Manages telehealth platforms.,1
312c6bb7-170e-4ac0-a6ed-81bb9933248a,2a5c03c4-1ce9-4acb-8b13-11db85fc3c5d,Provides healthcare remotely.,1
2a285883-ea31-48ad-8c97-3f94d7fcc1b6,9ae6152a-e428-451b-b562-fd925d98909b,Handles bank counter transactions.,1
ef4754e9-c58d-44f4-bc60-6b0e651b9db7,e790eb93-baba-4845-8d17-c762d0a855e6,Competes in professional tennis.,1
8950ff55-f07f-4dea-8b84-6d2d7a259ed4,7a0d296d-f8fd-42b7-97a1-f7b89f652809,Builds automated test frameworks.,1
1d760edd-24ea-418f-a4a2-b1b9a433f49f,d3c8d261-f4c3-4ccd-9016-a47c84076465,Coaches students for entrance exams.,1
3c858c02-03a8-4f18-bec0-9235cd2af327,757018b7-7558-4d81-8f8d-5dfaef2cc048,Designs textile manufacturing processes.,1
44755a42-115e-4cee-9b15-c6e7be29dc8a,0e2c5577-818c-4206-be75-8503f86044e4,Directs stage productions.,1
dbe84747-0a8c-4777-908f-12b72601ba7f,221fa435-d83d-4b8c-93d4-4512172e23df,Tracks adversary threat actors.,1
e8cb32b1-76db-412d-9027-05e5f269dda6,26172a5c-8511-45bb-817a-23109b7cd3dd,Leads tourists through destinations.,1
862eded4-17fa-47f0-a889-17960459b54f,b5b97c98-1a1a-4276-8507-2ec19bd51afa,Markets tourist destinations.,1
cadaa802-685f-4b2c-be4d-ef340565a52b,77f3c6f8-f72a-4060-9a04-10890d222ec1,Studies harmful effects of chemicals.,1
45331a41-1b77-48af-969e-f8766f50e4c0,c71a6299-741a-41f7-9dc1-dc16501523f6,Operates trains on rail networks.,1
fb445d00-68b8-48b1-8119-6bf0f1599077,7643a716-8962-49f1-b7f1-a38836075ea4,Translates written content between languages.,1
d8bc917c-6712-4e1e-b839-db8fdcd6a74c,cda93c1a-d078-4587-a800-9b21426b1b17,Plans and books travel for clients.,1
cda1b6f2-6fc5-422d-9058-68859c2d79ec,3593e5b9-fe4f-4c73-b78a-90e5a1b65bd2,Creates travel content and reviews.,1
d070c57d-8590-4c93-ab42-dd571358a909,0de538de-a3d9-4618-88e8-5d7e3652fb6f,Works on short-term nursing contracts.,1
faa72597-f144-425c-954a-df7af7bfe072,66a5e5c7-9248-4342-b3bd-a4e89e9b280e,Manages company cash and liquidity.,1
a43dc24c-5d3e-4ea2-b5be-f41545a23f26,981112e4-2685-44f7-a9e0-050b476a5a32,Guides trekking expeditions.,1
a059990b-1aa0-4e69-84c8-636ca86be801,1ba38b52-7443-4bcf-953f-50fc963b8ee3,Transports goods by road.,1
9fcc9b11-f7c5-49af-84b1-2a801bd30ca9,9a6b4038-c681-449f-bc38-31b30d887afe,Manages trust and safety operations.,1
1914d0fb-6a9a-4acc-99eb-87f9aa23ce6c,05255b66-80c0-4ca5-a8b7-031ff6c3426d,Crafts visual interfaces for apps and websites.,1
d7fde59a-2035-44a3-9907-07b04797560c,fa24ff68-e7d3-427a-b054-7cb6efdef182,Works in United Nations organizations.,1
fa5c3edd-69b3-4d74-8d3d-210eafb6c0b0,61d52661-9045-438b-8cbf-458cc11daac6,Builds games and 3D apps in Unity.,1
bb0f0064-2d04-42db-aec7-5a99a15d3718,191f9bcf-c74f-4b5e-975a-ae7abe57f8f4,Builds with Unreal Engine.,1
ff461c20-c060-4888-a4b0-50b82b4b6c1f,56413fda-38a7-43e0-b269-b511e741b6d4,Designs cities and public spaces.,1
29f0734e-c0ee-4606-8db9-b38850ba6b96,48012c55-1403-45b5-9ddf-1910bcdb4d7c,Plans the use and development of land in cities.,1
a76303ef-cefa-4169-a957-196ac5b0ecbe,1a30ba69-c763-4090-b816-02eec0d3aa68,Designs user experiences,1
6f7bbbaf-0d29-491b-a0f5-62bf95eec1f6,12237ee4-7429-4513-908d-963bf9b6412b,Conducts user research to inform product decisions.,1
709b483b-71e3-4725-bbf5-6d45622d102d,54014ea1-1f4a-4774-bc74-4900c1c51229,Develops vaccines.,1
6aaef703-ac97-4030-a32c-72c987174845,2c47e52a-d85c-4049-ac61-02bf7cb6ff9c,Invests in early-stage startups.,1
2ac51787-9b38-4fda-b7c5-247f728eb2fa,4de3c27a-4e7b-4e86-9c66-26eef36e7289,Designs vertical farms.,1
4d252288-c0ed-48ac-8098-321432662eb8,9de18cca-404a-40c7-bf14-686f40eda6a3,Provides medical care to animals.,1
b373931a-27bd-4cc4-ab0d-82ff5f9880f7,8c2f84f6-7064-45de-b977-100493dc482f,Supports veterinarians.,1
0b7619f1-7495-4d69-93c6-e58722c3ce1f,2c2b4a12-8886-415a-bb5f-1e4c46545673,Creates visual effects for film and media.,1
e3fe731c-3b8c-495b-84ac-956e356c3d25,361436f2-930b-4b06-a08d-773b893a7702,Captures video for events and productions.,1
d28a698e-d3e2-422f-bc6e-90caee0c91f4,6c212d50-e06a-4f65-88e8-917c76df5b3e,Provides remote administrative support.,1
802b8f13-794b-47e8-a2dd-168e29a14ed9,24c9e1ef-bd9c-41d5-85bf-b8344e72bff5,Designs in-store visual displays.,1
225a2bae-d28e-40ab-8975-105eaf25d8b3,bf5893fa-7956-4762-b828-c1764e4c8a61,Provides voices for animation and ads.,1
4f610c08-3941-441f-b87f-dba60e4de62e,bca03e78-c723-4653-9bd1-1bf68927ae94,Designs voice user experiences.,1
fba1c0d9-006a-41c0-84f0-17663d3572ce,b0a80f4c-0252-45d3-bc76-af25e0e85751,Optimizes content for voice search.,1
19e49f71-11a6-4634-9f51-a0307d72aa40,d24d8e3d-d506-43bf-a910-fcb2efd08388,Studies volcanoes.,1
e2fb33cb-624b-41de-bd51-e5b917ae961b,d5dd7dcc-7af4-497c-9e61-785010917b74,Builds Vue-based frontends.,1
249e4fd3-b29e-4217-9c26-6c52e374f2ee,9e9ba0be-5f18-4924-823d-cdb09fa91c21,Runs warehouse operations.,1
1b917be7-39f8-4c5a-8942-fb3a43ce2e44,69b8125b-663e-43e4-bdc8-bab5a3998978,Manages waste systems.,1
4aaecd40-4469-4b01-88ed-d6f0d09b08a9,e1b04267-50c8-431c-974d-f4c584f02c47,Builds and repairs watches.,1
593d1ff8-fd96-4f22-91e5-5de8d3626343,20cd9603-e3e3-4aa5-b92c-743026c98a12,Manages water systems.,1
5e469004-7c9a-4a78-bd86-1ea05611e325,830f980a-1a2f-4e52-9f14-5bdbbe508364,Manages investments for high-net-worth clients.,1
8f22bd97-e647-435f-9fa7-6669269cac67,686ec4b5-4150-4c1c-b50f-a26f6d73437e,Builds wearable devices.,1
fccd76a6-23b2-42dd-8dd9-300935c08b98,cda9c07f-d384-4f7a-b5e9-2c17c4d599d7,Manages decentralized products.,1
1a085e08-d363-40bc-a3d7-0043dbd2e819,16de9503-c49d-40da-b679-2c35c2ca463b,Specializes in wedding event planning.,1
fb3d4a12-ce7e-424b-bb07-9de815a9dbf6,d662f0c6-0dc1-4896-b166-dc94fe182d14,Joins metal parts using heat.,1
f58a56cf-daee-4778-87d6-3ba9409ebcfe,02609f40-38f4-49c6-b503-ac6c9dda53c1,Inspects welds for quality.,1
51004aa2-7413-4a94-ae08-bd8ec000f016,3698d33c-8f73-4203-a84d-dbbaddb90b6f,Provides therapy in wilderness settings.,1
8e98e53a-d839-402f-97f6-79b61f61e974,f48b3033-5c1d-49e9-bc8e-de070e50ca61,Studies wildlife in natural habitats.,1
5ffc1957-7641-4e82-a8fd-56166bf7a5b7,5222bf2b-0d7e-4365-9d72-1b50e00f8211,Maintains wind power systems.,1
f431a71f-6b7d-4d16-9f58-33b00c8bb09c,33429ecb-715c-4f9f-9518-5beae4112f32,Facilitates workshops and trainings.,1
bd75fb7d-ae36-4e53-bfaf-34cd68614382,0534ceb5-13bd-45fd-9e96-3a980312ee22,Teaches yoga to students.,1
c915991a-3de8-4b39-a11f-b01d16a91102,eec7edc1-be8b-4918-89b4-38f7f4925825,Uses yoga for therapeutic treatment.,1
95a726a3-b844-4605-abe3-3b389952eff7,73144b8c-d69c-4709-b21e-b133274bee28,Creates and monetizes video content.,1
70fb976d-d301-4479-a571-1e9f0201bc60,df66682b-c95f-4468-a48c-61a4905de577,Builds ZK cryptography systems.,1
e05f5c6d-c4d5-4054-a2c2-9fdc9d4ae4e7,df4fed6d-d7f7-4d46-b18a-165129b0d10d,Cares for animals in zoos.,1
c8f82f1d-48f5-458a-8ef3-4fbdd6a37143,52b7cf39-a13e-4666-809a-613d2e71df95,Studies animal biology and behavior.,1
